collision_id,type,species,threshold_eV,energy_eV,cross_section_m2
C5,EXCITATION,Ar,11.827,16.9,1.01e-21
C5,EXCITATION,Ar,11.827,17.0,1.03e-21
C5,EXCITATION,Ar,11.827,17.1,1.05e-21
C5,EXCITATION,Ar,11.827,17.2,1.07e-21
C5,EXCITATION,Ar,11.827,17.3,1.08e-21
C5,EXCITATION,Ar,11.827,17.4,1.1e-21
C5,EXCITATION,Ar,11.827,17.5,1.12e-21
C5,EXCITATION,Ar,11.827,17.6,1.14e-21
C5,EXCITATION,Ar,11.827,17.7,1.15e-21
C5,EXCITATION,Ar,11.827,17.8,1.17e-21
C5,EXCITATION,Ar,11.827,17.9,1.19e-21
C5,EXCITATION,Ar,11.827,18.0,1.21e-21
C5,EXCITATION,Ar,11.827,18.1,1.22e-21
C5,EXCITATION,Ar,11.827,18.2,1.24e-21
C5,EXCITATION,Ar,11.827,18.3,1.26e-21
C5,EXCITATION,Ar,11.827,18.4,1.27e-21
C5,EXCITATION,Ar,11.827,18.5,1.29e-21
C5,EXCITATION,Ar,11.827,18.6,1.31e-21
C5,EXCITATION,Ar,11.827,18.7,1.32e-21
C5,EXCITATION,Ar,11.827,18.8,1.34e-21
C5,EXCITATION,Ar,11.827,18.9,1.35e-21
C5,EXCITATION,Ar,11.827,19.0,1.37e-21
C5,EXCITATION,Ar,11.827,19.1,1.38e-21
C5,EXCITATION,Ar,11.827,19.2,1.4e-21
C5,EXCITATION,Ar,11.827,19.3,1.42e-21
C5,EXCITATION,Ar,11.827,19.4,1.43e-21
C5,EXCITATION,Ar,11.827,19.5,1.45e-21
C5,EXCITATION,Ar,11.827,19.6,1.46e-21
C5,EXCITATION,Ar,11.827,19.7,1.48e-21
C5,EXCITATION,Ar,11.827,19.8,1.49e-21
C5,EXCITATION,Ar,11.827,19.9,1.51e-21
C5,EXCITATION,Ar,11.827,21.0,1.66e-21
C5,EXCITATION,Ar,11.827,22.0,1.79e-21
C5,EXCITATION,Ar,11.827,23.0,1.91e-21
C5,EXCITATION,Ar,11.827,24.0,2.01e-21
C5,EXCITATION,Ar,11.827,25.0,2.11e-21
C5,EXCITATION,Ar,11.827,26.0,2.2e-21
C5,EXCITATION,Ar,11.827,27.0,2.28e-21
C5,EXCITATION,Ar,11.827,28.0,2.36e-21
C5,EXCITATION,Ar,11.827,29.0,2.42e-21
C5,EXCITATION,Ar,11.827,30.0,2.48e-21
C5,EXCITATION,Ar,11.827,31.0,2.54e-21
C5,EXCITATION,Ar,11.827,32.0,2.59e-21
C5,EXCITATION,Ar,11.827,33.0,2.63e-21
C5,EXCITATION,Ar,11.827,34.0,2.67e-21
C5,EXCITATION,Ar,11.827,35.0,2.71e-21
C5,EXCITATION,Ar,11.827,36.0,2.74e-21
C5,EXCITATION,Ar,11.827,37.0,2.77e-21
C5,EXCITATION,Ar,11.827,38.0,2.79e-21
C5,EXCITATION,Ar,11.827,39.0,2.81e-21
C5,EXCITATION,Ar,11.827,40.0,2.83e-21
C5,EXCITATION,Ar,11.827,41.0,2.85e-21
C5,EXCITATION,Ar,11.827,42.0,2.87e-21
C5,EXCITATION,Ar,11.827,43.0,2.88e-21
C5,EXCITATION,Ar,11.827,44.0,2.89e-21
C5,EXCITATION,Ar,11.827,45.0,2.9e-21
C5,EXCITATION,Ar,11.827,55.0,2.92e-21
C5,EXCITATION,Ar,11.827,60.0,2.9e-21
C5,EXCITATION,Ar,11.827,65.0,2.87e-21
C5,EXCITATION,Ar,11.827,70.0,2.84e-21
C5,EXCITATION,Ar,11.827,75.0,2.79e-21
C5,EXCITATION,Ar,11.827,80.0,2.75e-21
C5,EXCITATION,Ar,11.827,85.0,2.7e-21
C5,EXCITATION,Ar,11.827,90.0,2.65e-21
C5,EXCITATION,Ar,11.827,95.0,2.6e-21
C5,EXCITATION,Ar,11.827,100.0,2.56e-21
C6,EXCITATION,Ar,12.906,12.906,0.0
C6,EXCITATION,Ar,12.906,13.0,4.79e-24
C6,EXCITATION,Ar,12.906,13.1,7.86e-24
C6,EXCITATION,Ar,12.906,13.2,1.08e-23
C6,EXCITATION,Ar,12.906,13.3,1.36e-23
C6,EXCITATION,Ar,12.906,13.4,1.63e-23
C6,EXCITATION,Ar,12.906,13.5,1.89e-23
C6,EXCITATION,Ar,12.906,13.6,2.14e-23
C6,EXCITATION,Ar,12.906,13.7,2.38e-23
C6,EXCITATION,Ar,12.906,13.8,2.62e-23
C6,EXCITATION,Ar,12.906,13.9,2.84e-23
C6,EXCITATION,Ar,12.906,14.0,3.05e-23
C6,EXCITATION,Ar,12.906,14.1,3.26e-23
C6,EXCITATION,Ar,12.906,14.2,3.46e-23
C6,EXCITATION,Ar,12.906,14.3,3.65e-23
C6,EXCITATION,Ar,12.906,14.4,3.84e-23
C6,EXCITATION,Ar,12.906,14.5,4.02e-23
C6,EXCITATION,Ar,12.906,14.6,4.2e-23
C6,EXCITATION,Ar,12.906,14.7,4.37e-23
C6,EXCITATION,Ar,12.906,14.8,4.53e-23
C6,EXCITATION,Ar,12.906,14.9,4.69e-23
C6,EXCITATION,Ar,12.906,15.0,4.85e-23
C6,EXCITATION,Ar,12.906,15.1,5e-23
C6,EXCITATION,Ar,12.906,15.2,5.15e-23
C6,EXCITATION,Ar,12.906,15.3,5.3e-23
C6,EXCITATION,Ar,12.906,15.4,5.44e-23
C6,EXCITATION,Ar,12.906,15.5,5.59e-23
C6,EXCITATION,Ar,12.906,15.6,5.72e-23
C6,EXCITATION,Ar,12.906,15.7,5.86e-23
C6,EXCITATION,Ar,12.906,15.8,6e-23
C6,EXCITATION,Ar,12.906,15.9,6.13e-23
C6,EXCITATION,Ar,12.906,16.0,6.26e-23
C6,EXCITATION,Ar,12.906,16.1,6.4e-23
C6,EXCITATION,Ar,12.906,16.2,6.53e-23
C6,EXCITATION,Ar,12.906,16.3,6.66e-23
C6,EXCITATION,Ar,12.906,16.4,6.79e-23
C6,EXCITATION,Ar,12.906,16.5,6.92e-23
C6,EXCITATION,Ar,12.906,16.6,7.05e-23
C6,EXCITATION,Ar,12.906,16.7,7.19e-23
C6,EXCITATION,Ar,12.906,16.8,7.32e-23
C6,EXCITATION,Ar,12.906,16.9,7.46e-23
C6,EXCITATION,Ar,12.906,17.0,7.59e-23
C6,EXCITATION,Ar,12.906,17.1,7.73e-23
C6,EXCITATION,Ar,12.906,17.2,7.87e-23
C6,EXCITATION,Ar,12.906,17.3,8.01e-23
C6,EXCITATION,Ar,12.906,17.4,8.16e-23
C6,EXCITATION,Ar,12.906,17.5,8.31e-23
C6,EXCITATION,Ar,12.906,17.6,8.46e-23
C6,EXCITATION,Ar,12.906,17.7,8.61e-23
C6,EXCITATION,Ar,12.906,17.8,8.77e-23
C6,EXCITATION,Ar,12.906,17.9,8.93e-23
C6,EXCITATION,Ar,12.906,18.0,9.09e-23
C6,EXCITATION,Ar,12.906,18.1,9.26e-23
C6,EXCITATION,Ar,12.906,18.2,9.43e-23
C6,EXCITATION,Ar,12.906,18.3,9.61e-23
C6,EXCITATION,Ar,12.906,18.4,9.79e-23
C6,EXCITATION,Ar,12.906,18.5,9.98e-23
C6,EXCITATION,Ar,12.906,18.6,1.02e-22
C6,EXCITATION,Ar,12.906,18.7,1.04e-22
C6,EXCITATION,Ar,12.906,18.8,1.06e-22
C6,EXCITATION,Ar,12.906,18.9,1.08e-22
C6,EXCITATION,Ar,12.906,19.0,1.1e-22
C6,EXCITATION,Ar,12.906,19.1,1.12e-22
C6,EXCITATION,Ar,12.906,19.2,1.14e-22
C6,EXCITATION,Ar,12.906,19.3,1.17e-22
C6,EXCITATION,Ar,12.906,19.4,1.19e-22
C6,EXCITATION,Ar,12.906,19.5,1.22e-22
C6,EXCITATION,Ar,12.906,19.6,1.24e-22
C6,EXCITATION,Ar,12.906,19.7,1.27e-22
C6,EXCITATION,Ar,12.906,19.8,1.29e-22
C6,EXCITATION,Ar,12.906,19.9,1.32e-22
C6,EXCITATION,Ar,12.906,21.0,1.67e-22
C6,EXCITATION,Ar,12.906,22.0,2.08e-22
C6,EXCITATION,Ar,12.906,23.0,2.58e-22
C6,EXCITATION,Ar,12.906,24.0,3.14e-22
C6,EXCITATION,Ar,12.906,25.0,3.74e-22
C6,EXCITATION,Ar,12.906,26.0,4.33e-22
C6,EXCITATION,Ar,12.906,27.0,4.87e-22
C6,EXCITATION,Ar,12.906,28.0,5.29e-22
C6,EXCITATION,Ar,12.906,29.0,5.56e-22
C6,EXCITATION,Ar,12.906,30.0,5.65e-22
C6,EXCITATION,Ar,12.906,31.0,5.53e-22
C6,EXCITATION,Ar,12.906,32.0,5.22e-22
C6,EXCITATION,Ar,12.906,33.0,4.76e-22
C6,EXCITATION,Ar,12.906,34.0,4.19e-22
C6,EXCITATION,Ar,12.906,35.0,3.56e-22
C6,EXCITATION,Ar,12.906,36.0,2.93e-22
C6,EXCITATION,Ar,12.906,37.0,2.34e-22
C6,EXCITATION,Ar,12.906,38.0,1.82e-22
C6,EXCITATION,Ar,12.906,39.0,1.38e-22
C6,EXCITATION,Ar,12.906,40.0,1.04e-22
C6,EXCITATION,Ar,12.906,41.0,7.76e-23
C6,EXCITATION,Ar,12.906,42.0,5.85e-23
C6,EXCITATION,Ar,12.906,43.0,4.53e-23
C6,EXCITATION,Ar,12.906,44.0,3.63e-23
C6,EXCITATION,Ar,12.906,45.0,3.04e-23
C6,EXCITATION,Ar,12.906,55.0,1.71e-23
C6,EXCITATION,Ar,12.906,60.0,1.47e-23
C6,EXCITATION,Ar,12.906,65.0,1.28e-23
C6,EXCITATION,Ar,12.906,70.0,1.12e-23
C6,EXCITATION,Ar,12.906,75.0,9.94e-24
C6,EXCITATION,Ar,12.906,80.0,8.85e-24
C6,EXCITATION,Ar,12.906,85.0,7.93e-24
C6,EXCITATION,Ar,12.906,90.0,7.14e-24
C6,EXCITATION,Ar,12.906,95.0,6.47e-24
C6,EXCITATION,Ar,12.906,100.0,5.88e-24
C7,EXCITATION,Ar,13.075,13.075,0.0
C7,EXCITATION,Ar,13.075,13.1,4.26e-24
C7,EXCITATION,Ar,13.075,13.2,9e-24
C7,EXCITATION,Ar,13.075,13.3,1.36e-23
C7,EXCITATION,Ar,13.075,13.4,1.79e-23
C7,EXCITATION,Ar,13.075,13.5,2.21e-23
C7,EXCITATION,Ar,13.075,13.6,2.62e-23
C7,EXCITATION,Ar,13.075,13.7,3.01e-23
C7,EXCITATION,Ar,13.075,13.8,3.39e-23
C7,EXCITATION,Ar,13.075,13.9,3.75e-23
C7,EXCITATION,Ar,13.075,14.0,4.1e-23
C7,EXCITATION,Ar,13.075,14.1,4.44e-23
C7,EXCITATION,Ar,13.075,14.2,4.76e-23
C7,EXCITATION,Ar,13.075,14.3,5.08e-23
C7,EXCITATION,Ar,13.075,14.4,5.39e-23
C7,EXCITATION,Ar,13.075,14.5,5.69e-23
C7,EXCITATION,Ar,13.075,14.6,5.98e-23
C7,EXCITATION,Ar,13.075,14.7,6.26e-23
C7,EXCITATION,Ar,13.075,14.8,6.54e-23
C7,EXCITATION,Ar,13.075,14.9,6.8e-23
C7,EXCITATION,Ar,13.075,15.0,7.07e-23
C7,EXCITATION,Ar,13.075,15.1,7.33e-23
C7,EXCITATION,Ar,13.075,15.2,7.58e-23
C7,EXCITATION,Ar,13.075,15.3,7.83e-23
C7,EXCITATION,Ar,13.075,15.4,8.07e-23
C7,EXCITATION,Ar,13.075,15.5,8.32e-23
C7,EXCITATION,Ar,13.075,15.6,8.56e-23
C7,EXCITATION,Ar,13.075,15.7,8.8e-23
C7,EXCITATION,Ar,13.075,15.8,9.03e-23
C7,EXCITATION,Ar,13.075,15.9,9.27e-23
C7,EXCITATION,Ar,13.075,16.0,9.51e-23
C7,EXCITATION,Ar,13.075,16.1,9.74e-23
C7,EXCITATION,Ar,13.075,16.2,9.98e-23
C7,EXCITATION,Ar,13.075,16.3,1.02e-22
C7,EXCITATION,Ar,13.075,16.4,1.05e-22
C7,EXCITATION,Ar,13.075,16.5,1.07e-22
C7,EXCITATION,Ar,13.075,16.6,1.09e-22
C7,EXCITATION,Ar,13.075,16.7,1.12e-22
C7,EXCITATION,Ar,13.075,16.8,1.14e-22
C7,EXCITATION,Ar,13.075,16.9,1.17e-22
C7,EXCITATION,Ar,13.075,17.0,1.2e-22
C7,EXCITATION,Ar,13.075,17.1,1.22e-22
C7,EXCITATION,Ar,13.075,17.2,1.25e-22
C7,EXCITATION,Ar,13.075,17.3,1.28e-22
C7,EXCITATION,Ar,13.075,17.4,1.31e-22
C7,EXCITATION,Ar,13.075,17.5,1.33e-22
C7,EXCITATION,Ar,13.075,17.6,1.36e-22
C7,EXCITATION,Ar,13.075,17.7,1.4e-22
C7,EXCITATION,Ar,13.075,17.8,1.43e-22
C7,EXCITATION,Ar,13.075,17.9,1.46e-22
C7,EXCITATION,Ar,13.075,18.0,1.49e-22
C7,EXCITATION,Ar,13.075,18.1,1.53e-22
C7,EXCITATION,Ar,13.075,18.2,1.56e-22
C7,EXCITATION,Ar,13.075,18.3,1.6e-22
C7,EXCITATION,Ar,13.075,18.4,1.64e-22
C7,EXCITATION,Ar,13.075,18.5,1.68e-22
C7,EXCITATION,Ar,13.075,18.6,1.72e-22
C7,EXCITATION,Ar,13.075,18.7,1.76e-22
C7,EXCITATION,Ar,13.075,18.8,1.8e-22
C7,EXCITATION,Ar,13.075,18.9,1.85e-22
C7,EXCITATION,Ar,13.075,19.0,1.89e-22
C7,EXCITATION,Ar,13.075,19.1,1.94e-22
C7,EXCITATION,Ar,13.075,19.2,1.99e-22
C7,EXCITATION,Ar,13.075,19.3,2.04e-22
C7,EXCITATION,Ar,13.075,19.4,2.09e-22
C7,EXCITATION,Ar,13.075,19.5,2.15e-22
C7,EXCITATION,Ar,13.075,19.6,2.2e-22
C7,EXCITATION,Ar,13.075,19.7,2.26e-22
C7,EXCITATION,Ar,13.075,19.8,2.32e-22
C7,EXCITATION,Ar,13.075,19.9,2.38e-22
C7,EXCITATION,Ar,13.075,21.0,3.19e-22
C7,EXCITATION,Ar,13.075,22.0,4.16e-22
C7,EXCITATION,Ar,13.075,23.0,5.35e-22
C7,EXCITATION,Ar,13.075,24.0,6.74e-22
C7,EXCITATION,Ar,13.075,25.0,8.25e-22
C7,EXCITATION,Ar,13.075,26.0,9.77e-22
C7,EXCITATION,Ar,13.075,27.0,1.12e-21
C7,EXCITATION,Ar,13.075,28.0,1.23e-21
C7,EXCITATION,Ar,13.075,29.0,1.3e-21
C7,EXCITATION,Ar,13.075,30.0,1.33e-21
C7,EXCITATION,Ar,13.075,31.0,1.3e-21
C7,EXCITATION,Ar,13.075,32.0,1.22e-21
C7,EXCITATION,Ar,13.075,33.0,1.1e-21
C7,EXCITATION,Ar,13.075,34.0,9.56e-22
C7,EXCITATION,Ar,13.075,35.0,7.99e-22
C7,EXCITATION,Ar,13.075,36.0,6.43e-22
C7,EXCITATION,Ar,13.075,37.0,5e-22
C7,EXCITATION,Ar,13.075,38.0,3.76e-22
C7,EXCITATION,Ar,13.075,39.0,2.76e-22
C7,EXCITATION,Ar,13.075,40.0,1.98e-22
C7,EXCITATION,Ar,13.075,41.0,1.42e-22
C7,EXCITATION,Ar,13.075,42.0,1.02e-22
C7,EXCITATION,Ar,13.075,43.0,7.56e-23
C7,EXCITATION,Ar,13.075,44.0,5.85e-23
C7,EXCITATION,Ar,13.075,45.0,4.78e-23
C7,EXCITATION,Ar,13.075,55.0,2.63e-23
C7,EXCITATION,Ar,13.075,60.0,2.27e-23
C7,EXCITATION,Ar,13.075,65.0,1.97e-23
C7,EXCITATION,Ar,13.075,70.0,1.73e-23
C7,EXCITATION,Ar,13.075,75.0,1.53e-23
C7,EXCITATION,Ar,13.075,80.0,1.36e-23
C7,EXCITATION,Ar,13.075,85.0,1.22e-23
C7,EXCITATION,Ar,13.075,90.0,1.1e-23
C7,EXCITATION,Ar,13.075,95.0,9.98e-24
C7,EXCITATION,Ar,13.075,100.0,9.08e-24
C8,EXCITATION,Ar,13.094,13.094,0.0
C8,EXCITATION,Ar,13.094,13.1,2.68e-25
C8,EXCITATION,Ar,13.094,13.2,5.07e-24
C8,EXCITATION,Ar,13.094,13.3,9.73e-24
C8,EXCITATION,Ar,13.094,13.4,1.43e-23
C8,EXCITATION,Ar,13.094,13.5,1.86e-23
C8,EXCITATION,Ar,13.094,13.6,2.29e-23
C8,EXCITATION,Ar,13.094,13.7,2.7e-23
C8,EXCITATION,Ar,13.094,13.8,3.1e-23
C8,EXCITATION,Ar,13.094,13.9,3.49e-23
C8,EXCITATION,Ar,13.094,14.0,3.87e-23
C8,EXCITATION,Ar,13.094,14.1,4.24e-23
C8,EXCITATION,Ar,13.094,14.2,4.59e-23
C8,EXCITATION,Ar,13.094,14.3,4.94e-23
C8,EXCITATION,Ar,13.094,14.4,5.27e-23
C8,EXCITATION,Ar,13.094,14.5,5.6e-23
C8,EXCITATION,Ar,13.094,14.6,5.92e-23
C8,EXCITATION,Ar,13.094,14.7,6.23e-23
C8,EXCITATION,Ar,13.094,14.8,6.52e-23
C8,EXCITATION,Ar,13.094,14.9,6.81e-23
C8,EXCITATION,Ar,13.094,15.0,7.1e-23
C8,EXCITATION,Ar,13.094,15.1,7.37e-23
C8,EXCITATION,Ar,13.094,15.2,7.64e-23
C8,EXCITATION,Ar,13.094,15.3,7.89e-23
C8,EXCITATION,Ar,13.094,15.4,8.15e-23
C8,EXCITATION,Ar,13.094,15.5,8.39e-23
C8,EXCITATION,Ar,13.094,15.6,8.63e-23
C8,EXCITATION,Ar,13.094,15.7,8.86e-23
C8,EXCITATION,Ar,13.094,15.8,9.08e-23
C8,EXCITATION,Ar,13.094,15.9,9.3e-23
C8,EXCITATION,Ar,13.094,16.0,9.51e-23
C8,EXCITATION,Ar,13.094,16.1,9.71e-23
C8,EXCITATION,Ar,13.094,16.2,9.91e-23
C8,EXCITATION,Ar,13.094,16.3,1.01e-22
C8,EXCITATION,Ar,13.094,16.4,1.03e-22
C8,EXCITATION,Ar,13.094,16.5,1.05e-22
C8,EXCITATION,Ar,13.094,16.6,1.07e-22
C8,EXCITATION,Ar,13.094,16.7,1.08e-22
C8,EXCITATION,Ar,13.094,16.8,1.1e-22
C8,EXCITATION,Ar,13.094,16.9,1.12e-22
C8,EXCITATION,Ar,13.094,17.0,1.13e-22
C8,EXCITATION,Ar,13.094,17.1,1.15e-22
C8,EXCITATION,Ar,13.094,17.2,1.16e-22
C8,EXCITATION,Ar,13.094,17.3,1.18e-22
C8,EXCITATION,Ar,13.094,17.4,1.19e-22
C8,EXCITATION,Ar,13.094,17.5,1.21e-22
C8,EXCITATION,Ar,13.094,17.6,1.22e-22
C8,EXCITATION,Ar,13.094,17.7,1.23e-22
C8,EXCITATION,Ar,13.094,17.8,1.24e-22
C8,EXCITATION,Ar,13.094,17.9,1.26e-22
C8,EXCITATION,Ar,13.094,18.0,1.27e-22
C8,EXCITATION,Ar,13.094,18.1,1.28e-22
C8,EXCITATION,Ar,13.094,18.2,1.29e-22
C8,EXCITATION,Ar,13.094,18.3,1.3e-22
C8,EXCITATION,Ar,13.094,18.4,1.31e-22
C8,EXCITATION,Ar,13.094,18.5,1.32e-22
C8,EXCITATION,Ar,13.094,18.6,1.33e-22
C8,EXCITATION,Ar,13.094,18.7,1.34e-22
C8,EXCITATION,Ar,13.094,18.8,1.35e-22
C8,EXCITATION,Ar,13.094,18.9,1.36e-22
C8,EXCITATION,Ar,13.094,19.0,1.37e-22
C8,EXCITATION,Ar,13.094,19.1,1.38e-22
C8,EXCITATION,Ar,13.094,19.2,1.39e-22
C8,EXCITATION,Ar,13.094,19.3,1.4e-22
C8,EXCITATION,Ar,13.094,19.4,1.4e-22
C8,EXCITATION,Ar,13.094,19.5,1.41e-22
C8,EXCITATION,Ar,13.094,19.6,1.42e-22
C8,EXCITATION,Ar,13.094,19.7,1.43e-22
C8,EXCITATION,Ar,13.094,19.8,1.43e-22
C8,EXCITATION,Ar,13.094,19.9,1.44e-22
C8,EXCITATION,Ar,13.094,21.0,1.5e-22
C8,EXCITATION,Ar,13.094,22.0,1.54e-22
C8,EXCITATION,Ar,13.094,23.0,1.57e-22
C8,EXCITATION,Ar,13.094,24.0,1.59e-22
C8,EXCITATION,Ar,13.094,25.0,1.6e-22
C8,EXCITATION,Ar,13.094,26.0,1.6e-22
C8,EXCITATION,Ar,13.094,27.0,1.6e-22
C8,EXCITATION,Ar,13.094,28.0,1.59e-22
C8,EXCITATION,Ar,13.094,29.0,1.58e-22
C8,EXCITATION,Ar,13.094,30.0,1.57e-22
C8,EXCITATION,Ar,13.094,31.0,1.56e-22
C8,EXCITATION,Ar,13.094,32.0,1.55e-22
C8,EXCITATION,Ar,13.094,33.0,1.53e-22
C8,EXCITATION,Ar,13.094,34.0,1.52e-22
C8,EXCITATION,Ar,13.094,35.0,1.5e-22
C8,EXCITATION,Ar,13.094,36.0,1.48e-22
C8,EXCITATION,Ar,13.094,37.0,1.46e-22
C8,EXCITATION,Ar,13.094,38.0,1.45e-22
C8,EXCITATION,Ar,13.094,39.0,1.43e-22
C8,EXCITATION,Ar,13.094,40.0,1.41e-22
C8,EXCITATION,Ar,13.094,41.0,1.39e-22
C8,EXCITATION,Ar,13.094,42.0,1.37e-22
C8,EXCITATION,Ar,13.094,43.0,1.36e-22
C8,EXCITATION,Ar,13.094,44.0,1.34e-22
C8,EXCITATION,Ar,13.094,45.0,1.32e-22
C8,EXCITATION,Ar,13.094,55.0,1.16e-22
C8,EXCITATION,Ar,13.094,60.0,1.09e-22
C8,EXCITATION,Ar,13.094,65.0,1.03e-22
C8,EXCITATION,Ar,13.094,70.0,9.73e-23
C8,EXCITATION,Ar,13.094,75.0,9.22e-23
C8,EXCITATION,Ar,13.094,80.0,8.76e-23
C8,EXCITATION,Ar,13.094,85.0,8.34e-23
C8,EXCITATION,Ar,13.094,90.0,7.96e-23
C8,EXCITATION,Ar,13.094,95.0,7.61e-23
C8,EXCITATION,Ar,13.094,100.0,7.28e-23
C9,EXCITATION,Ar,13.152,13.152,0.0
C9,EXCITATION,Ar,13.152,13.2,3.28e-24
C9,EXCITATION,Ar,13.152,13.3,9.96e-24
C9,EXCITATION,Ar,13.152,13.4,1.63e-23
C9,EXCITATION,Ar,13.152,13.5,2.24e-23
C9,EXCITATION,Ar,13.152,13.6,2.83e-23
C9,EXCITATION,Ar,13.152,13.7,3.38e-23
C9,EXCITATION,Ar,13.152,13.8,3.91e-23
C9,EXCITATION,Ar,13.152,13.9,4.42e-23
C9,EXCITATION,Ar,13.152,14.0,4.91e-23
C9,EXCITATION,Ar,13.152,14.1,5.37e-23
C9,EXCITATION,Ar,13.152,14.2,5.81e-23
C9,EXCITATION,Ar,13.152,14.3,6.23e-23
C9,EXCITATION,Ar,13.152,14.4,6.64e-23
C9,EXCITATION,Ar,13.152,14.5,7.02e-23
C9,EXCITATION,Ar,13.152,14.6,7.39e-23
C9,EXCITATION,Ar,13.152,14.7,7.74e-23
C9,EXCITATION,Ar,13.152,14.8,8.07e-23
C9,EXCITATION,Ar,13.152,14.9,8.39e-23
C9,EXCITATION,Ar,13.152,15.0,8.69e-23
C9,EXCITATION,Ar,13.152,15.1,8.98e-23
C9,EXCITATION,Ar,13.152,15.2,9.26e-23
C9,EXCITATION,Ar,13.152,15.3,9.52e-23
C9,EXCITATION,Ar,13.152,15.4,9.77e-23
C9,EXCITATION,Ar,13.152,15.5,1e-22
C9,EXCITATION,Ar,13.152,15.6,1.02e-22
C9,EXCITATION,Ar,13.152,15.7,1.05e-22
C9,EXCITATION,Ar,13.152,15.8,1.07e-22
C9,EXCITATION,Ar,13.152,15.9,1.09e-22
C9,EXCITATION,Ar,13.152,16.0,1.1e-22
C9,EXCITATION,Ar,13.152,16.1,1.12e-22
C9,EXCITATION,Ar,13.152,16.2,1.14e-22
C9,EXCITATION,Ar,13.152,16.3,1.15e-22
C9,EXCITATION,Ar,13.152,16.4,1.17e-22
C9,EXCITATION,Ar,13.152,16.5,1.18e-22
C9,EXCITATION,Ar,13.152,16.6,1.2e-22
C9,EXCITATION,Ar,13.152,16.7,1.21e-22
C9,EXCITATION,Ar,13.152,16.8,1.22e-22
C9,EXCITATION,Ar,13.152,16.9,1.23e-22
C9,EXCITATION,Ar,13.152,17.0,1.24e-22
C9,EXCITATION,Ar,13.152,17.1,1.25e-22
C9,EXCITATION,Ar,13.152,17.2,1.26e-22
C9,EXCITATION,Ar,13.152,17.3,1.27e-22
C9,EXCITATION,Ar,13.152,17.4,1.28e-22
C9,EXCITATION,Ar,13.152,17.5,1.29e-22
C9,EXCITATION,Ar,13.152,17.6,1.3e-22
C9,EXCITATION,Ar,13.152,17.7,1.3e-22
C9,EXCITATION,Ar,13.152,17.8,1.31e-22
C9,EXCITATION,Ar,13.152,17.9,1.31e-22
C9,EXCITATION,Ar,13.152,18.0,1.32e-22
C9,EXCITATION,Ar,13.152,18.1,1.33e-22
C9,EXCITATION,Ar,13.152,18.2,1.33e-22
C9,EXCITATION,Ar,13.152,18.3,1.33e-22
C9,EXCITATION,Ar,13.152,18.4,1.34e-22
C9,EXCITATION,Ar,13.152,18.5,1.34e-22
C9,EXCITATION,Ar,13.152,18.6,1.34e-22
C9,EXCITATION,Ar,13.152,18.7,1.35e-22
C9,EXCITATION,Ar,13.152,18.8,1.35e-22
C9,EXCITATION,Ar,13.152,18.9,1.35e-22
C9,EXCITATION,Ar,13.152,19.0,1.35e-22
C9,EXCITATION,Ar,13.152,19.1,1.36e-22
C9,EXCITATION,Ar,13.152,19.2,1.36e-22
C9,EXCITATION,Ar,13.152,19.3,1.36e-22
C9,EXCITATION,Ar,13.152,19.4,1.36e-22
C9,EXCITATION,Ar,13.152,19.5,1.36e-22
C9,EXCITATION,Ar,13.152,19.6,1.36e-22
C9,EXCITATION,Ar,13.152,19.7,1.36e-22
C9,EXCITATION,Ar,13.152,19.8,1.36e-22
C9,EXCITATION,Ar,13.152,19.9,1.36e-22
C9,EXCITATION,Ar,13.152,21.0,1.35e-22
C9,EXCITATION,Ar,13.152,22.0,1.32e-22
C9,EXCITATION,Ar,13.152,23.0,1.29e-22
C9,EXCITATION,Ar,13.152,24.0,1.25e-22
C9,EXCITATION,Ar,13.152,25.0,1.2e-22
C9,EXCITATION,Ar,13.152,26.0,1.16e-22
C9,EXCITATION,Ar,13.152,27.0,1.12e-22
C9,EXCITATION,Ar,13.152,28.0,1.07e-22
C9,EXCITATION,Ar,13.152,29.0,1.03e-22
C9,EXCITATION,Ar,13.152,30.0,9.91e-23
C9,EXCITATION,Ar,13.152,31.0,9.52e-23
C9,EXCITATION,Ar,13.152,32.0,9.14e-23
C9,EXCITATION,Ar,13.152,33.0,8.77e-23
C9,EXCITATION,Ar,13.152,34.0,8.42e-23
C9,EXCITATION,Ar,13.152,35.0,8.09e-23
C9,EXCITATION,Ar,13.152,36.0,7.78e-23
C9,EXCITATION,Ar,13.152,37.0,7.48e-23
C9,EXCITATION,Ar,13.152,38.0,7.19e-23
C9,EXCITATION,Ar,13.152,39.0,6.92e-23
C9,EXCITATION,Ar,13.152,40.0,6.66e-23
C9,EXCITATION,Ar,13.152,41.0,6.42e-23
C9,EXCITATION,Ar,13.152,42.0,6.18e-23
C9,EXCITATION,Ar,13.152,43.0,5.96e-23
C9,EXCITATION,Ar,13.152,44.0,5.75e-23
C9,EXCITATION,Ar,13.152,45.0,5.55e-23
C9,EXCITATION,Ar,13.152,55.0,4e-23
C9,EXCITATION,Ar,13.152,60.0,3.45e-23
C9,EXCITATION,Ar,13.152,65.0,3e-23
C9,EXCITATION,Ar,13.152,70.0,2.63e-23
C9,EXCITATION,Ar,13.152,75.0,2.33e-23
C9,EXCITATION,Ar,13.152,80.0,2.07e-23
